Year,Project,Trip No,Vessel Name,Trip Comments,Set No,Longline System,Station No,Area Description,G Stat Area,Start Latitude Decimal Degrees,Start Longitude Decimal Degree,End Latitude Decimal Degrees,End Longitude Decimal Degrees,Time Second Anchor Overboard,Time First Buoy Onboard,Time First Anchor Onboard,Time Second Anchor Onboard,Start Depth Fathoms,End Depth Fathoms,Avg Depth Fathoms,Substrate Type,Haul Back Order,Wind Direction,Wind Speed Knots,Set Comment,Subset No,Subset Condition,Subset Comments,Hooks - Total Number,Hooks - Number with Bait,Hooks - Number Bare,Hooks - Number Invalid,Sablefish,Dogfish,Sleeper Shark
2020,Clarence Sablefish LL Survey,2,sisu,null,5,ADFG Conventional,18,Hidden Bay,315432,54.93417,-131.8072,54.91139,-131.8047,2020-05-15 07:06:28,2020-05-15 12:22:34,2020-05-15 12:30:13,2020-05-15 13:42:10,225,232,225,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",18,Valid,"PACIFIC HAGFISH CHANGED TO BLACK HAGFISH  EE VERIFIED 6/8/20",45,0,40,0,2,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,5,ADFG Conventional,18,Hidden Bay,315432,54.93417,-131.8072,54.91139,-131.8047,2020-05-15 07:06:28,2020-05-15 12:22:34,2020-05-15 12:30:13,2020-05-15 13:42:10,225,232,225,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",19,Valid,EE VERIFIED 6/8/20,45,0,42,0,2,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,5,ADFG Conventional,18,Hidden Bay,315432,54.93417,-131.8072,54.91139,-131.8047,2020-05-15 07:06:28,2020-05-15 12:22:34,2020-05-15 12:30:13,2020-05-15 13:42:10,225,232,225,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",20,Valid,EE VERIFIED 6/8/20,44,0,38,0,4,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,5,ADFG Conventional,18,Hidden Bay,315432,54.93417,-131.8072,54.91139,-131.8047,2020-05-15 07:06:28,2020-05-15 12:22:34,2020-05-15 12:30:13,2020-05-15 13:42:10,225,232,225,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",21,Valid,EE VERIFIED 6/8/20,44,0,40,0,2,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,5,ADFG Conventional,18,Hidden Bay,315432,54.93417,-131.8072,54.91139,-131.8047,2020-05-15 07:06:28,2020-05-15 12:22:34,2020-05-15 12:30:13,2020-05-15 13:42:10,225,232,225,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",22,Valid,EE VERIFIED 6/8/20,45,0,43,0,2,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,5,ADFG Conventional,18,Hidden Bay,315432,54.93417,-131.8072,54.91139,-131.8047,2020-05-15 07:06:28,2020-05-15 12:22:34,2020-05-15 12:30:13,2020-05-15 13:42:10,225,232,225,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",23,Valid,EE VERIFIED 6/8/20,44,0,36,0,6,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,5,ADFG Conventional,18,Hidden Bay,315432,54.93417,-131.8072,54.91139,-131.8047,2020-05-15 07:06:28,2020-05-15 12:22:34,2020-05-15 12:30:13,2020-05-15 13:42:10,225,232,225,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",24,Valid,EE VERIFIED 6/8/20,45,0,42,0,2,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,5,ADFG Conventional,18,Hidden Bay,315432,54.93417,-131.8072,54.91139,-131.8047,2020-05-15 07:06:28,2020-05-15 12:22:34,2020-05-15 12:30:13,2020-05-15 13:42:10,225,232,225,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",25,Valid,EE VERIFIED 6/8/20,43,0,36,0,6,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",1,Valid,EE VERIFIED 6/8/20,45,0,35,0,8,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",2,Valid,EE VERIFIED 6/8/20,45,0,42,0,2,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",3,Valid,EE VERIFIED 6/8/20,43,0,37,0,4,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",4,Valid,EE VERIFIED 6/8/20,45,0,38,0,6,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",5,Valid,EE VERIFIED 6/8/20,44,0,38,0,3,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",6,Valid,"PACIFIC HAGFISH CHANGED TO BLACK HAGFISH  EE VERIFIED 6/8/20",43,0,35,0,5,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",7,Valid,EE VERIFIED 6/8/20,45,0,33,0,4,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",8,Valid,"PACIFIC HAGFISH CHANGED TO BLACK HAGFISH   EE VERIFIED 6/8/20",44,0,35,0,3,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",9,Valid,EE VERIFIED 6/8/20,44,0,37,0,3,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",10,Valid,EE VERIFIED 6/8/20,45,0,32,0,6,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",11,Valid,EE VERIFIED 6/8/20,45,0,32,0,8,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",12,Valid,EE VERIFIED 6/8/20,45,0,38,0,6,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",13,Valid,EEVERIFIED 6/8/20,42,0,34,0,7,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",14,Valid,EE VERIFIED 6/8/20,45,0,40,0,2,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",15,Valid,"PACIFIC HAGFISH CHANGED TO BLACK HAGFISH   EE VERIFIED 6/8/20",45,0,36,0,5,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",16,Valid,EE VERIFIED 6/8/20,43,1,32,0,3,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",17,Valid,EE VERIFIED 6/8/20,45,0,35,0,6,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",18,Valid,EE VERIFIED 6/8/20,45,0,37,0,6,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",19,Valid,EE VERIFIED 6/8/20,42,0,28,0,12,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",20,Valid,EE VERIFIED 6/8/20,45,0,38,0,7,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",21,Valid," PACIFIC HAGFISH CHANGED TO BLACK HAGFISH   EE VERIFIED 6/8/20",45,0,36,0,3,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",22,Valid,"PACIFIC HAGFISH CHANGED TO BLACK HAGFISH   EE VERIFIED 6/8/20",45,0,29,0,10,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",23,Valid,EE VERIFIED 6/8/20,45,0,40,0,3,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",24,Valid,"PACIFIC HAGFISH CHANGED TO BLACK HAGFISH   EE VERIFIED 6/8/20",45,0,36,0,5,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,6,ADFG Conventional,111,Ingraham Bay,315432,55.1397,-132.1742,55.1975,-131.9406,2020-05-15 11:40:09,2020-05-15 14:45:45,2020-05-15 14:58:06,2020-05-15 16:15:49,238,239,240,Mud,Opposite,SE,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",25,Valid,EE VERIFIED 6/8/20,45,0,39,0,2,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",1,Valid,EE VERIFIED 6/8/20,42,0,18,0,22,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",2,Valid,EE VERIFIED 6/8/20,43,1,17,0,25,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",3,Valid,"PACIFIC HAGFISH CHANGED TO BLACK HAGFISH   EE VERIFIED 6/8/20",45,0,24,0,19,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",4,Valid,EE VERIFIED 6/8/20,44,0,34,0,9,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",5,Valid,EE VERIFIED 6/8/20,44,0,24,0,18,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",6,Valid,EE VERIFIED 6/8/20,44,0,26,0,17,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",7,Valid,EE VERIFIED 6/8/20,44,0,31,0,13,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",8,Valid,EE VERIFIED 6/8/20,41,1,28,0,11,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",9,Valid,EE VERIFIED 6/8/20,43,0,26,0,16,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",10,Valid,EE VERIFIED 6/8/20,42,0,21,0,20,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",11,Valid,EE VERIFIED 6/8/20,43,0,18,0,24,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",12,Valid,EE VERIFIED 6/8/20,44,0,26,0,17,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",13,Valid,EE VERIFIED 6/8/20,45,0,30,0,15,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",14,Valid,EE VERIFIED 6/8/20,45,0,43,0,,,
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",15,Valid,"PACIFIC HAGFISH CHANGED TO BLACK HAGFISH  EE VERIFIED 6/8/20",44,1,39,0,3,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",16,Valid,EE VERIFIED 6/8/20,45,0,34,0,11,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",17,Valid,EE VERIFIED 6/8/20,43,0,27,1,12,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",18,Valid,EE VERIFIED 6/8/20,46,0,19,0,27,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",19,Valid,"PACIFIC HAGFISH CHANGED TO BLACK HAGFISH   EE VERIFIED 6/8/20",45,0,31,0,9,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",20,Valid,"5HOOK SNARL  EE VERIFIED 6/8/20",45,0,32,5,8,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",21,Valid,EE VERIFIED 6/8/20,45,0,38,0,7,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",22,Valid,EE VERIFIED 6/8/20,45,0,28,0,15,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",23,Valid,EE VERIFIED 6/8/20,45,0,35,0,9,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",24,Valid,EE VERIFIED 6/8/20,45,0,34,0,11,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,7,ADFG Conventional,12,Island Point,315432,55.01972,-132.1442,54.93083,-132.0914,2020-05-16 05:56:28,2020-05-16 09:00:18,2020-05-16 09:07:29,2020-05-16 10:25:13,215,222,219,Mud,Same,N,5-15 kts,"LAT AND LONG UPDATED WITH PAPER FORM  EE VERIFIED 6/10/20",25,Valid,EE VERIFIED 6/8/20,42,0,31,1,9,0,0
2020,Clarence Sablefish LL Survey,2,sisu,null,8,ADFG Conventional,115,McLean Arm,315432,54.99667,-132.0669,54.87056,-132.0725,2020-05-16 07:19:25,2020-05-16 12:28:34,2020-05-16 12:38:31,2020-05-16 13:52:42,225,227,227,Mud,Opposite,N,5-15 kts,"SKATE1-3SNARLS; 1AND 2 INVALID; SKATE 26 RECORDED ON PAPER ENTERED BY EE; THERE WAS A 26 SKATE; LAT AND LONG UPDATED WITH PAPER FORM EE VERIFIED 6/10/20",1,Not Valid,"add 3 invlid hooks to account for snarl and bring hook total to 45; skate invalid EE VERIFIED 6/9/20",45,0,1,37,6,0,0
