Year,Project,Station_No,Trip_No,Set_No,Lat,Long,Avg_Depth_fms,hooks_tot,hooks_bait,hooks_bare,hooks_inval,sable_no,dogf_no,PSS_no
2018,Clarence Sablefish LL Survey,125,2,13,54.535248,-132.3568,192,900,174,273,3,288,55,0
2018,Clarence Sablefish LL Survey,126,2,14,54.454876,-132.26904,195,900,38,435,10,321,14,0
2018,Clarence Sablefish LL Survey,127,2,9,54.45671,-132.39519,195,1126,19,645,71,244,36,0
2018,Clarence Sablefish LL Survey,128,2,7,54.51098,-132.58926,205,1104,366,298,22,254,9,0
2018,Clarence Sablefish LL Survey,129,2,8,54.437977,-132.59395,189,1125,159,583,20,135,7,0
2018,Clarence Sablefish LL Survey,18,2,3,54.9872,-131.919,222,1119,0,851,13,206,0,0
2018,Clarence Sablefish LL Survey,20,1,12,55.030457,-131.7271,218,1125,2,763,16,194,2,0
2018,Clarence Sablefish LL Survey,31,1,6,55.3072,-131.9765,240,1126,2,854,37,100,0,0
2018,Clarence Sablefish LL Survey,37,1,5,55.473846,-131.9833,9317,1126,76,644,22,255,12,0
2018,Clarence Sablefish LL Survey,44,1,4,55.579197,-132.23854,282,1117,57,593,19,379,2,0
2019,Chatham Sablefish LL Survey,8,1,1,56.74783,-134.55483,397,1111,631,206,18,253,0,0
2019,Chatham Sablefish LL Survey,5,1,2,56.70483,-134.55233,363,1121,260,426,23,399,0,0
2019,Chatham Sablefish LL Survey,4,1,3,56.69485,-134.5815,370,1019,96,492,26,392,0,0
2019,Chatham Sablefish LL Survey,7,1,4,56.69517,-134.4355,264,1124,539,243,151,138,0,0
2019,Chatham Sablefish LL Survey,6,1,5,56.65402,-134.42782,298,1107,116,300,218,437,0,0
2019,Chatham Sablefish LL Survey,3,1,6,56.58717,-134.52183,357,1122,449,266,64,269,0,0
2019,Chatham Sablefish LL Survey,54,1,7,56.30632,-134.58367,345,1117,396,321,75,233,0,0
2019,Chatham Sablefish LL Survey,57,1,8,56.251,-134.4115,376,1123,390,308,128,239,0,0
2019,Chatham Sablefish LL Survey,1,1,9,56.52067,-134.57702,288,1111,405,395,77,199,0,0
2019,Chatham Sablefish LL Survey,53,1,10,56.41967,-134.49467,387,1124,303,316,60,389,0,0
2019,Chatham Sablefish LL Survey,56,1,11,56.43567,-134.60402,305,1114,547,242,60,206,0,0
2019,Chatham Sablefish LL Survey,52,1,12,56.2345,-134.454833,395,1124,505,228,31,197,0,0
2019,Chatham Sablefish LL Survey,9,2,1,56.73033,-134.47567,359,1125,492,240,17,326,0,0
2019,Chatham Sablefish LL Survey,10,2,2,56.81383,-134.53017,380,1123,124,537,66,328,0,0
2019,Chatham Sablefish LL Survey,13,2,3,56.84217,-134.5125,217,1108,355,402,20,167,0,0
2019,Chatham Sablefish LL Survey,15,2,4,56.87717,-134.64067,365,1118,336,341,10,370,0,0
2019,Chatham Sablefish LL Survey,16,2,5,56.8775,-134.565,364,1118,14,535,71,429,0,1
2019,Chatham Sablefish LL Survey,18,2,6,57.01233,-134.71033,347,1122,136,508,26,387,0,0
2019,Chatham Sablefish LL Survey,19,2,7,57.023,-134.73183,349,1121,349,344,19,350,0,1
2019,Chatham Sablefish LL Survey,21,2,8,57.106,-134.70117,347,1126,95,455,16,478,0,3
2019,Chatham Sablefish LL Survey,22,2,9,57.16683,-134.7885,323,1126,215,365,131,331,0,2
2019,Chatham Sablefish LL Survey,23,2,10,57.18533,-134.6935,430,1125,319,466,96,196,0,1
2019,Chatham Sablefish LL Survey,24,2,11,57.2585,-134.67483,223,1123,217,396,33,309,0,1
2019,Chatham Sablefish LL Survey,25,2,12,57.30067,-134.6555,277,1130,178,427,33,440,0,0
2019,Chatham Sablefish LL Survey,28,2,13,57.30983,-134.71217,290,1118,370,351,34,289,0,1
2019,Chatham Sablefish LL Survey,27,2,14,57.311,-134.74683,388,1122,316,301,23,424,0,0
2019,Chatham Sablefish LL Survey,51,3,1,57.91733,-134.796,284,1104,320,327,38,352,0,0
2019,Chatham Sablefish LL Survey,47,3,2,57.847167,-134.768,267,1113,239,372,46,359,0,0
2019,Chatham Sablefish LL Survey,46,3,3,57.80633,-134.8105,259,1105,404,318,45,265,0,1
2019,Chatham Sablefish LL Survey,43,3,4,57.74217,-134.764,278,1132,173,490,44,351,0,1
2019,Chatham Sablefish LL Survey,44,3,5,57.7485,-134.81283,278,1104,301,394,52,289,0,0
2019,Chatham Sablefish LL Survey,45,3,6,57.789,-134.83517,291,1127,534,328,46,190,0,0
2019,Chatham Sablefish LL Survey,41,3,7,57.694,-134.87317,280,1109,496,283,34,257,0,0
2019,Chatham Sablefish LL Survey,42,3,8,57.73167,-134.87583,307,1132,553,292,25,212,0,0
2019,Chatham Sablefish LL Survey,39,3,9,57.57883,-134.70317,227,1107,520,265,22,242,0,0
2019,Chatham Sablefish LL Survey,37,3,10,57.53833,-134.75317,328,1119,344,391,64,267,0,0
2019,Chatham Sablefish LL Survey,35,3,11,57.54383,-134.70167,321,1117,466,342,25,246,0,0
2019,Chatham Sablefish LL Survey,33,3,12,57.424,-134.69433,298,1124,421,350,20,299,0,0
2019,Chatham Sablefish LL Survey,32,3,13,57.37533,-134.76683,356,1108,210,423,11,400,0,1
2019,Chatham Sablefish LL Survey,30,3,14,57.32983,-134.657,295,1133,513,272,27,277,0,0
2019,Clarence Sablefish LL Survey,101,1,1,55.814,-132.481,289,1125,1,806,22,189,0,0
2019,Clarence Sablefish LL Survey,103,1,2,55.704,-132.327,318,1125,0,738,12,229,1,0
2019,Clarence Sablefish LL Survey,102,1,3,55.8,-132.415,328,1125,0,837,30,180,0,0
2019,Clarence Sablefish LL Survey,122,1,4,54.589,-131.667,190,1125,20,830,18,145,22,0
2019,Clarence Sablefish LL Survey,118,1,5,54.662,-131.796,190,1125,7,698,6,245,61,0
2019,Clarence Sablefish LL Survey,107,1,6,55.176,-131.907,231,1125,1,653,27,391,11,0
2019,Clarence Sablefish LL Survey,109,1,7,55.107,-131.793,278,1125,12,630,108,275,3,0
2019,Clarence Sablefish LL Survey,20,1,8,55.031,-131.727,218,1125,1,754,20,241,2,0
2019,Clarence Sablefish LL Survey,119,1,9,55.587,-131.951,193,1125,48,620,27,298,21,0
2019,Clarence Sablefish LL Survey,121,1,10,54.526,-131.735,191,1125,1,896,21,150,11,0
2019,Clarence Sablefish LL Survey,120,1,11,54.573,-131.8633,186,1125,4,650,32,263,16,0
2019,Clarence Sablefish LL Survey,127,2,1,54.457,-132.396,197,990,126,430,26,236,2,0
2019,Clarence Sablefish LL Survey,129,2,2,54.438,-132.614,191,1125,10,439,21,283,1,0
2019,Clarence Sablefish LL Survey,128,2,3,54.512,-132.635,204,1125,39,688,8,211,3,0
2019,Clarence Sablefish LL Survey,116,2,4,54.713,-131.84,207,1125,0,885,28,145,16,0
2019,Clarence Sablefish LL Survey,12,2,5,54.837,-131.881,221,1125,0,724,45,279,1,0
2019,Clarence Sablefish LL Survey,115,2,6,54.774,-131.91,228,1125,4,902,6,134,6,0
2019,Clarence Sablefish LL Survey,117,2,7,54.684,-131.696,233,1125,4,868,16,208,1,0
2019,Clarence Sablefish LL Survey,125,2,8,54.536,-132.316,191,1125,129,533,12,290,8,0
2019,Clarence Sablefish LL Survey,126,2,9,54.455,-132.272,195,1125,39,652,19,267,1,0
2019,Clarence Sablefish LL Survey,124,2,10,54.509,-132.255,191,1125,136,553,11,266,18,0
2019,Clarence Sablefish LL Survey,18,2,11,54.924,-131.803,225,1125,1,773,31,151,1,0
2019,Clarence Sablefish LL Survey,111,2,12,54.977,-131.916,240,1125,0,857,9,186,1,0
2019,Clarence Sablefish LL Survey,110,2,13,54.971,-131.84,232,1125,1,825,8,166,1,0
2020,Chatham Sablefish LL Survey,8,1,1,56.765183,-134.5532,398,1115,54,363,51,625,0,0
2020,Chatham Sablefish LL Survey,5,1,2,56.707,-134.552,378,1124,12,374,35,689,0,0
2020,Chatham Sablefish LL Survey,4,1,3,56.6928,-134.579967,371,1109,5,428,13,639,0,0
2020,Chatham Sablefish LL Survey,7,1,4,56.69583,-134.4357,265,1122,139,257,31,593,0,0
2020,Chatham Sablefish LL Survey,6,1,5,56.65312,-134.4276,297,942,23,269,68,512,0,0
2020,Chatham Sablefish LL Survey,3,1,6,56.58483,-134.5217,358,1122,183,249,79,491,0,0
2020,Chatham Sablefish LL Survey,58,1,7,56.134632,-134.58032,295,1120,550,113,39,309,0,0
2020,Chatham Sablefish LL Survey,55,1,8,56.1125,-134.5095,286,1118,94,303,27,602,0,0
2020,Chatham Sablefish LL Survey,52,1,9,56.2325,-134.45503,394,1122,455,208,29,331,0,0
2020,Chatham Sablefish LL Survey,57,1,10,56.2485,-134.41217,375,1122,165,373,39,505,0,0
2020,Chatham Sablefish LL Survey,54,1,11,56.33395,-134.55105,333,1112,301,260,28,402,0,0
2020,Chatham Sablefish LL Survey,56,1,12,56.4052,-134.5995,306,1119,114,374,5,565,0,0
2020,Chatham Sablefish LL Survey,53,1,13,56.41872,-134.4943,387,1106,29,456,15,571,0,0
2020,Chatham Sablefish LL Survey,1,1,14,56.5497,-134.57917,283,1118,217,287,19,511,0,0
2020,Chatham Sablefish LL Survey,9,2,1,56.73353,-134.476,359,1117,103,214,13,754,0,0
2020,Chatham Sablefish LL Survey,10,2,2,56.78083,-134.53105,385,1120,50,263,38,743,0,0
2020,Chatham Sablefish LL Survey,13,2,3,56.81522,-134.62415,387,1122,50,208,128,694,0,0
2020,Chatham Sablefish LL Survey,15,2,4,56.8767,-134.64083,365,1139,19,206,64,822,0,1
2020,Chatham Sablefish LL Survey,16,2,5,56.87773,-134.56188,362,1122,32,199,36,821,0,0
2020,Chatham Sablefish LL Survey,18,2,6,57.01085,-134.70982,345,1128,66,165,76,766,0,0
2020,Chatham Sablefish LL Survey,19,2,7,57.02317,-134.7305,349,1129,91,185,23,724,0,0
2020,Chatham Sablefish LL Survey,21,2,8,57.1005,-134.7015,347,1126,18,294,31,758,0,0
2020,Chatham Sablefish LL Survey,22,2,9,57.16838,-134.79045,320,1128,274,136,27,578,0,0
2020,Chatham Sablefish LL Survey,23,2,10,57.18918,-134.7165,448,1108,171,359,32,493,0,0
2020,Chatham Sablefish LL Survey,24,2,11,57.25865,-134.67483,225,1134,389,170,33,390,0,0
2020,Chatham Sablefish LL Survey,25,2,12,57.2995,-134.66505,276,1129,112,167,57,737,0,1
2020,Chatham Sablefish LL Survey,28,2,13,57.31083,-134.712,376,1129,188,210,35,587,0,2
2020,Chatham Sablefish LL Survey,27,2,14,57.34033,-134.74617,290,1123,259,170,65,565,0,1
2020,Chatham Sablefish LL Survey,35,3,1,57.544,-134.701167,311,1126,123,355,62,532,0,0
2020,Chatham Sablefish LL Survey,37,3,2,57.56367,-134.751367,332,1117,25,342,46,665,0,2
2020,Chatham Sablefish LL Survey,39,3,3,57.580067,-134.7024,229,1123,184,197,21,658,0,1
2020,Chatham Sablefish LL Survey,51,3,4,57.92147,-134.795717,254,1115,420,207,70,302,0,1
2020,Chatham Sablefish LL Survey,47,3,5,57.8455,-134.76583,261,1112,145,337,37,540,0,0
2020,Chatham Sablefish LL Survey,46,3,6,57.8033,-134.810083,265,1123,21,384,43,652,0,1
2020,Chatham Sablefish LL Survey,45,3,7,57.789,-134.833467,292,1160,408,283,49,399,0,0
2020,Chatham Sablefish LL Survey,43,3,8,57.759766,-134.7662,290,1122,183,369,51,473,0,1
2020,Chatham Sablefish LL Survey,44,3,9,57.74828,-134.811217,278,1124,326,263,66,437,0,0
2020,Chatham Sablefish LL Survey,42,3,10,57.71047,-134.88165,299,1163,210,341,56,530,0,0
2020,Chatham Sablefish LL Survey,41,3,11,57.69483,-134.87617,284,1113,168,299,22,572,0,0
2020,Chatham Sablefish LL Survey,33,3,12,57.42347,-134.69383,298,1114,239,297,57,498,0,0
2020,Chatham Sablefish LL Survey,30,3,13,57.355816,-134.65572,296,1127,233,288,68,440,0,1
2020,Chatham Sablefish LL Survey,32,3,14,57.39938,-134.76693,355,1115,37,350,59,619,0,0
2020,Clarence Sablefish LL Survey,101,1,1,55.5006,-132.2976,288,1130,3,807,41,246,0,0
2020,Clarence Sablefish LL Survey,102,1,2,55.803703,-132.40454,331,1125,3,774,28,272,0,0
2020,Clarence Sablefish LL Survey,103,1,3,55.4088,-132.1849,316,992,3,647,16,253,1,0
2020,Clarence Sablefish LL Survey,44,1,4,55.5695,-132.22675,288,1126,123,573,22,304,0,0
2020,Clarence Sablefish LL Survey,37,1,5,55.2843,-131.5902,240,1133,149,540,14,262,2,0
2020,Clarence Sablefish LL Survey,31,1,6,55.307537,-131.97734,240,1129,3,864,48,110,1,0
2020,Clarence Sablefish LL Survey,119,1,7,54.3671,-131.5709,194,1127,144,454,19,388,7,0
2020,Clarence Sablefish LL Survey,123,1,8,54.446774,-132.05771,174,1130,227,283,58,417,5,0
2020,Clarence Sablefish LL Survey,120,1,9,54.3444,-131.5182,185,1124,32,514,26,422,6,0
2020,Clarence Sablefish LL Survey,118,1,10,54.634396,-131.79533,191,1130,172,329,21,506,4,0
2020,Clarence Sablefish LL Survey,121,1,11,54.3147,-131.441,191,1128,5,772,18,214,2,0
2020,Clarence Sablefish LL Survey,122,1,12,54.562614,-131.66896,191,1104,245,335,13,381,5,0
2020,Clarence Sablefish LL Survey,20,1,13,55.0039,-131.4317,218,1128,1,860,12,154,0,0
2020,Clarence Sablefish LL Survey,109,1,14,55.085445,-131.76828,276,1126,8,714,35,310,2,0
2020,Clarence Sablefish LL Survey,107,1,15,55.176933,-131.90471,233,1127,31,681,34,312,0,0
2020,Clarence Sablefish LL Survey,127,2,1,54.55833,-132.61805,197,1108,35,262,18,650,3,0
2020,Clarence Sablefish LL Survey,129,2,2,54.51194,-132.8064,190,1108,77,615,30,222,0,0
2020,Clarence Sablefish LL Survey,128,2,3,54.69361,-132.6861,205,1110,88,619,52,194,1,0
2020,Clarence Sablefish LL Survey,110,2,4,55.02083,-131.9439,232,1108,19,652,36,226,0,0
2020,Clarence Sablefish LL Survey,18,2,5,54.93417,-131.8072,225,1108,7,876,6,179,2,0
2020,Clarence Sablefish LL Survey,111,2,6,55.1397,-132.1742,240,1110,1,892,0,129,0,0
2020,Clarence Sablefish LL Survey,12,2,7,55.01972,-132.1442,219,1099,3,714,7,347,0,0
2020,Clarence Sablefish LL Survey,115,2,8,54.99667,-132.0669,227,1148,1,771,97,205,0,0
2020,Clarence Sablefish LL Survey,116,2,9,54.79694,-131.9558,205,1103,12,515,7,525,3,0
2020,Clarence Sablefish LL Survey,125,2,10,54.53778,-132.3536,191,1106,360,265,0,341,12,0
2020,Clarence Sablefish LL Survey,126,2,11,54.45833,-132.3258,195,1104,26,420,15,527,6,0
2020,Clarence Sablefish LL Survey,124,2,12,54.51389,-132.2206,190,1099,230,367,4,380,28,0
2020,Clarence Sablefish LL Survey,117,2,13,54.68556,-131.7036,233,1104,5,607,2,456,3,0
2020,Clarence Sablefish LL Survey,113,2,14,54.82,-131.6858,206,1094,51,429,107,408,3,0
