Year,Survey Country,Geographic Area Name,Geographic Area Code,NPFMC Sablefish Mgmt Area,Species Code,Common Name,Depth Stratum,Stratum Description,Geographic Area Size (km) ,Exploitable,Count Stations,Count Index Stations ,Mean Length (cm),Mean Weight (kg),CPUE,RPN,RPW
2004,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,189,1,2,2,,,0.100961538461538,19.0817307692308,0
2004,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,301,1,2,2,,,0,0,0
2004,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,50,1,2,2,,,0,0,0
2003,United States,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",3,201-300m,600,1,3,3,,,0,0,0
2003,United States,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",5,401-600m,890,1,3,3,,,0,0,0
2003,United States,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",7,801-1000m,1050,1,1,1,,,0,0,0
2002,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",8,1001-1200m,,1,1,1,,,0,,
2002,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,189,1,2,1,,,0.162122541784674,30.6411603973034,0
2002,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,301,1,2,2,,,0.150068210387978,45.1705313267813,0
2002,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,50,1,2,2,,,0.150068210387978,7.50341051939889,0
2001,United States,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",6,601-800m,920,1,2,2,,,0,0,0
2001,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,8,8,,,0.034238297952052,,
2000,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,891,1,8,2,,,0.146473101551227,130.507533482143,0
2000,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",7,801-1000m,1165,1,7,7,,,0,0,0
2000,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",8,1001-1200m,,1,1,1,,,0,,
2000,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,189,1,1,1,,,0.792358803986711,149.755813953488,0
2000,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,301,1,2,1,,,0.076923076923077,23.1538461538462,0
1999,United States,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",5,401-600m,890,1,3,3,,,0,0,0
1999,United States,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",6,601-800m,1160,1,3,3,,,0,0,0
1999,United States,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",7,801-1000m,900,1,2,2,,,0,0,0
1998,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,1766,1,6,6,,,0,0,0
1998,United States,Ommaney Trench,47,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,250,1,1,1,,,11,2750,0
1998,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,,0,1,1,,,14.4563991528124,,
1998,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,50,1,2,2,,,0.088851252913753,4.44256264568765,0
1997,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",2b,151-200m,3672,1,3,3,,,0,0,0
1997,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",3,201-300m,2440,1,4,4,,,0,0,0
1997,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",4,301-400m,2090,1,4,4,,,0,0,0
1997,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",5,401-600m,3010,1,4,4,,,0,0,0
1997,United States,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",5,401-600m,890,1,5,5,,,0,0,0
1997,United States,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",6,601-800m,1160,1,5,5,,,0,0,0
1997,United States,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",7,801-1000m,900,1,3,3,,,0,0,0
1996,United States,Ommaney Trench,47,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,521,1,1,1,,,0.975162171917702,508.059491569123,0
1996,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,822,1,8,8,,,0,0,0
1996,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,1006,1,8,8,,,0,0,0
1996,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",7,801-1000m,1165,1,8,8,,,0,0,0
1996,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,189,1,1,1,,,1.32298532520831,250.04422646437,0
1996,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,50,1,2,1,,,0.007202304737516,0.3601152368758,0
1995,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2a,101-150m,,0,1,1,,,0.3,,
1995,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,,0,1,1,,,0.897379302633972,,
1995,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,301,1,2,2,,,0,0,0
1995,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,50,1,2,2,,,0,0,0
1994,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,2,2,,,0,,
1994,United States,Shumagin Gully,28,Western Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,2505,0,2,2,,,0,0,0
1994,United States,Shumagin Gully,28,Western Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,665,0,2,2,,,0,0,0
1994,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,8,8,,,0.020120851370851,,
1994,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,1264,1,10,10,,,0,0,0
1994,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2269,1,10,10,,,0,0,0
1993,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",4,301-400m,2085,1,8,7,,,0.007352941176471,15.3308823529412,0
1993,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,6346,0,3,3,,,3.51970980678148,22336.0784338353,0
1993,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,1480,1,8,7,,,0.0125,18.5,0
1993,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,2296,1,6,6,,,0,0,0
1993,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",1,0-100m,,1,1,1,,,0,,
1993,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,0,,
1993,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",2b,151-200m,5116,1,5,4,,,0.052439024390244,268.278048780488,0
1993,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",3,201-300m,992,1,8,8,,,0,0,0
1993,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",4,301-400m,992,1,8,7,,,0.010062611806798,9.98211091234347,0
1992,Japan,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,2296,1,5,4,,,0.115384615384615,264.923076923077,0
1992,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",4,301-400m,2085,1,8,8,,,0,0,0
1992,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,6346,0,3,3,,,5.03679816298185,31963.5211422828,0
1992,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,225,1,3,3,,,0,0,0
1992,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",7,801-1000m,207,1,3,3,,,0,0,0
1992,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",2b,151-200m,5116,1,5,4,,,0.018181818181818,93.0181818181818,0
1992,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",4,301-400m,992,1,8,7,,,0.007352941176471,7.29411764705882,0
1992,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",8,1001-1200m,,1,1,1,,,0,,
1991,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,2581,1,2,1,,,0.166666666666667,430.166666666667,0
1991,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,502,1,3,2,,,0.22285059901339,111.871000704722,0
1991,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",7,801-1000m,207,1,2,1,,,0.535714285714286,110.892857142857,0
1991,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",5,401-600m,1271,1,8,8,,,0,0,0
1991,United States,W-Grounds,41,West Yakutat,310,"""Spiny dogfish""",3,201-300m,1008,0,2,1,,,0.039057841383423,39.3703041144902,0
1990,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",4,301-400m,2085,1,6,6,,,0,0,0
1990,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",3,201-300m,992,1,8,8,,,0,0,0
1990,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",4,301-400m,992,1,8,8,,,0,0,0
1990,United States,W-Grounds,41,West Yakutat,310,"""Spiny dogfish""",3,201-300m,1008,0,2,1,,,0.038461538461539,38.7692307692308,0
1989,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",4,301-400m,2085,1,2,2,,,0,0,0
1989,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,225,1,3,3,,,0,0,0
1989,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",7,801-1000m,207,1,1,1,,,0,0,0
1989,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",7,801-1000m,1282,1,7,7,,,0,0,0
1989,United States,W-Grounds,41,West Yakutat,310,"""Spiny dogfish""",2b,151-200m,218,0,1,1,,,0.06466371564482,14.0966900105708,0
1989,United States,Yakutat Valley,42,West Yakutat,310,"""Spiny dogfish""",2b,151-200m,726,0,1,1,,,0,0,0
1988,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,2012,1,1,1,,,0,0,0
1988,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,0,,
1988,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,1658,1,3,3,,,0,0,0
1988,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2255,1,9,9,,,0,0,0
1988,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1923,1,8,8,,,0,0,0
1988,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,2296,1,4,4,,,0,0,0
1988,United States,Shelikof Trough,31,Central Gulf of Alaska,310,"""Spiny dogfish""",1,0-100m,,0,2,2,,,0,,
1987,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",1,0-100m,,1,2,2,,,0,,
1987,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,0,,
1987,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",3,201-300m,1030,1,5,5,,,0,0,0
1987,Japan,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,,0,1,1,,,0,,
1986,Japan,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",2b,151-200m,1846,1,7,7,,,0,0,0
1986,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",4,301-400m,840,1,4,4,,,0,0,0
1986,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",6,601-800m,920,1,4,4,,,0,0,0
1986,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",7,801-1000m,1050,1,1,1,,,0,0,0
1986,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",8,1001-1200m,,1,1,1,,,0,,
1985,Japan,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",2a,101-150m,,1,5,5,,,0.002157755933829,,
1985,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",2b,151-200m,1675,1,6,6,,,0,0,0
1985,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",3,201-300m,1030,1,5,5,,,0,0,0
1984,Japan,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",3,201-300m,600,1,5,5,,,0,0,0
1984,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",6,601-800m,920,1,4,4,,,0,0,0
1984,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",8,1001-1200m,,1,1,1,,,0,,
1983,Japan,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",3,201-300m,600,1,7,6,,,0.001930501930502,1.15830115830116,0
1983,Japan,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",4,301-400m,520,1,6,6,,,0,0,0
1983,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",5,401-600m,960,1,4,4,,,0,0,0
1983,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",7,801-1000m,1050,1,4,4,,,0,0,0
1982,Japan,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",2a,101-150m,,1,4,4,,,0.001908396946565,,
1982,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",2a,101-150m,,1,2,2,,,0,,
1982,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",3,201-300m,1030,1,6,6,,,0,0,0
1982,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",4,301-400m,840,1,4,4,,,0,0,0
1982,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",5,401-600m,960,1,4,4,,,0,0,0
1982,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",6,601-800m,920,1,4,4,,,0,0,0
1981,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",7,801-1000m,207,1,1,1,,,0,0,0
1981,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",8,1001-1200m,,1,1,1,,,0,,
1981,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,891,1,8,8,,,0,0,0
1981,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,822,1,8,8,,,0,0,0
1981,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,1006,1,8,8,,,0,0,0
1980,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,395,1,2,2,,,0,0,0
1980,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,225,1,2,2,,,0,0,0
1980,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,891,1,5,1,,,0.15989010989011,142.462087912088,0
1980,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,822,1,7,7,,,0,0,0
1979,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,502,1,1,1,,,0,0,0
1979,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,395,1,1,1,,,0,0,0
1979,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,225,1,1,1,,,0,0,0
1979,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",7,801-1000m,207,1,1,1,,,0,0,0
1979,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,891,1,4,3,,,0.076923076923077,68.5384615384615,0
2013,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",3,201-300m,770,1,2,2,,,0,0,0
2013,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",5,401-600m,1270,1,3,3,,,0,0,0
2013,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",7,801-1000m,1130,1,1,1,,,0,0,0
2012,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,61.3333333333333,1.85979650161359,0.6,,
2012,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,362,1,1,1,61.3333333333333,1.85979650161359,1.06289640591966,384.768498942918,745.137387201073
2011,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",5,401-600m,3010,1,3,3,,,0,0,0
2011,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",6,601-800m,3150,1,3,3,,,0,0,0
2011,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",7,801-1000m,1700,1,1,1,,,0,0,0
2010,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,2,2,,,0,,
2010,United States,Ommaney Trench,47,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,122,1,2,2,63.874251497006,2.11261952469537,0.094886363636364,11.5761363636364,24.9845232694958
2010,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,,0,1,1,70.0961538461538,2.82864180455882,2.91917094533374,,
2010,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,,0,1,1,61.1372549019608,1.84119097375083,4.48214087014577,,
2009,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",2b,151-200m,3672,1,2,1,,,0.010416666666667,38.25,0
2009,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",3,201-300m,2440,1,2,2,,,0,0,0
2009,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",4,301-400m,2090,1,1,1,,,0,0,0
2009,United States,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",6,601-800m,1160,1,3,3,,,0,0,0
2008,United States,Ommaney Trench,47,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,610,1,2,2,,,0.058970634628529,35.9720871234029,0
2008,United States,Ommaney Trench,47,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,122,1,2,2,,,0.058970634628529,7.19441742468058,0
2008,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2a,101-150m,,0,1,1,,,0.333333333333333,,
2007,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",2a,101-150m,,1,2,2,,,0,,
2007,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",3,201-300m,770,1,2,2,,,0,0,0
2007,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",6,601-800m,3150,1,3,3,,,0,0,0
2007,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",7,801-1000m,1700,1,2,2,,,0,0,0
2006,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,6.90010570824524,,
2006,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,362,1,1,1,,,9.46474747302433,3426.23858523481,0
2006,United States,Ommaney Trench,47,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,122,1,2,2,,,0.583815140945757,71.2254471953824,0
2006,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,,0,1,1,,,8.45205877748497,,
2006,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,,0,1,1,,,10.0393078067497,,
2005,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",2a,101-150m,,1,2,2,,,0,,
2005,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",2b,151-200m,548,1,2,1,,,0.091463414634146,50.1219512195122,0
2005,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",6,601-800m,3150,1,3,3,,,0,0,0
2004,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,1130,1,1,1,,,1.60497835497835,1813.62554112554,0
2004,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,,0,1,1,,,2.23893479606043,,
2003,United States,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",3,201-300m,1030,1,3,3,,,0,0,0
2003,United States,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",4,301-400m,840,1,2,2,,,0,0,0
2003,United States,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",6,601-800m,920,1,2,2,,,0,0,0
2003,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,793,1,1,1,,,0.230988450872881,183.173841542195,0
2002,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,891,1,6,1,,,0.633250511268637,564.226205540356,0
2002,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,891,1,8,6,,,0.021491228070175,19.1486842105263,0
2002,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,822,1,8,7,,,0.002049180327869,1.6844262295082,0
2002,United States,Yakutat Valley,42,West Yakutat,310,"""Spiny dogfish""",3,201-300m,1268,0,1,1,,,0.093657107885994,118.75721279944,0
2002,United States,Yakutat Valley,42,West Yakutat,310,"""Spiny dogfish""",4,301-400m,768,0,1,1,,,0,0,0
2001,United States,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",2a,101-150m,,1,2,2,,,0,,
2001,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,1.41428571428571,,
2001,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,362,1,1,1,,,3.94318181818182,1427.43181818182,0
2001,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,1130,1,1,1,,,2.58105900442053,2916.5966749952,0
2001,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,793,1,2,1,,,0.098320158102767,77.9678853754941,0
2001,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,58,1,1,1,,,0.070422535211268,4.08450704225352,0
2000,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,891,1,6,1,,,0.304514498149749,271.322417851426,0
2000,United States,W-Grounds,41,West Yakutat,310,"""Spiny dogfish""",2b,151-200m,218,0,1,1,,,0.764742014742015,166.713759213759,0
2000,United States,W-Grounds,41,West Yakutat,310,"""Spiny dogfish""",4,301-400m,302,0,1,1,,,0.680330891390924,205.459929200059,0
1999,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",2b,151-200m,548,1,1,1,,,0,0,0
1999,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",3,201-300m,770,1,1,1,,,0,0,0
1999,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",2b,151-200m,3672,1,3,3,,,0,0,0
1999,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",3,201-300m,2440,1,3,3,,,0,0,0
1999,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",4,301-400m,2090,1,2,2,,,0,0,0
1999,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",6,601-800m,3150,1,2,2,,,0,0,0
1999,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",7,801-1000m,1700,1,1,1,,,0,0,0
1999,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",1,0-100m,,1,1,1,,,0,,
1998,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,11.75,,
1998,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,362,1,1,1,,,13.7293233082707,4970.01503759398,0
